OID,Objektnamn,NO_Askeladden,Count,NAVN,askeladdenid,LokalitetsID,X,Y,LONG,LAT
324,Hjemmeluft Bergbukten 4A,18427_5,2,Bergbukten 4A,18427-5,18427,812082.009599999,7781177.08614,23.1772635343,69.949241865
325,Hjemmeluft Bergbukten 4B,18427-6,1,Bergbukten 4B,18427-6,18427,812094.437249999,7781166.79224,23.1775490712,69.9491356049999
326,"Gullskår ""Baby Begby""",19645,2,"Baby-Begby""""",19645-1,19645,272223.3165,6571551.79385,11.0081673087999,59.2216247426
327,Begby skole,19657,2,Begby skole,19657-1,19657-1,272264.124699999,6571036.06238,11.0094206554,59.2170264506999
328,Amtmannsnäs,215876-2,2,Amtmannsnes 2B,215876-2,215876-2,816071.899235,7786476.52715,23.2992277138,69.9914562405
329,Hjemmeluft Ola Pedersen 1,28486_1,1,Ole Pedersen 1,28486-1,28486,812698.653043,7781535.66545,23.1944692410999,69.9516849581
330,Hjemmeluft Ola Pedersen 5,28486_6,2,Ole Pedersen 5,28486-6,28486,812684.174499999,7781584.38504,23.1942651754,69.9521347623999
331,Kvalslund 3,28749,1,Repparfjord i Kvalsund (Kvalsund 3),28749-1,28749-1,?,?,?,?
332,Forså,36946,1,Forså,36946-1,36946-1,567035.000099999,7574542,16.6230464548,68.2762110486
333,Åskollen,42863,1,Åskollen,42863-1,42863-1,233520.0001,6629513,10.2600862254,59.7178209564999
334,Hammer I,46157,2,Hammer I (Hammer A - Skogen) / Hammer 1,46157-1,46157-1,317654.17486,7105926.9999,11.2660722797999,64.0320229897999
335,Hjemmeluft Apanes,48028-1,2,Apanes 2,48028-1,48028,812978.960749999,7782062.79009999,23.2035675674,69.9560267499
336,Hjemmeluft Apanes Gård,48028-2,1,Apanes 1,48028-2,48028,812961.370149999,7782046.88023,23.2030566576999,69.9559066859
337,"Gullskår ""Begbymannen""",49243,3,Gruppe A,49243-1,49243,272176.598913,6571470.49139999,11.0074360776,59.2208712969
338,Forselv sommarbo,56752,12,Forselv  (Sommerbo),56752-1,56752,595615.540869,7576315.9999,17.3160517489,68.2839282727999
339,Hjemmeluft Apana Gård,57750-12,3,Apana Gård 12,57750-12,57750,812651.3201,7781732.24746,23.1939326544999,69.9534865914999
340,Hjemmeluft Apana Gård,57750-6,1,Apana Gård 6,57750-6,57750,812656.67125,7781771.28899,23.1942077447,69.9538266878
341,Leiknes II,60099,2,Leiknes 2,60099-1,60099-1,543774.789669,7570001.7853,16.0581375,68.2400342
342,Lilleborge 1,62711-1,1,Gruppe A,62711-1,62711,274044.89165,6573739.23749,11.0377267885,59.2421962353
343,Lilleborge 1,62711,1,Gruppe A,62711-1,62711,274044.89165,6573739.23749,11.0377267885,59.2421962353
344,Lilleborge 1,62711-3,1,Gruppe C,62711-3,62711,274045.495249999,6573725.77517999,11.0377513560999,59.2420759505999
345,Rødøy I (Valen),63126,5,Rødøy 1 (Valen) / Rødøy I,63126-1,63126-1,389099,7302101.00420999,12.5730374612,65.8209946639999
346,Hjemmeluft Bergheim,68067-1,2,Bergheim 1,68067-1,68067-1,812819.10895,7781763.97415,23.1983848385999,69.9535666815999
347,Bardal I,73347,5,Bardal I,73347-1,73347-1,323841.683796,7107001.40084999,11.3912223700999,64.0448416039999
348,Tennes Gråbergan,77110,1,Tennes Gråbergan (Gråberget) / Tennes Bråbergan,77110-1,77110-1,670925,7694384.9499,19.3368847407,69.3046253857
349,Solberg Søndre,79138,2,Solberg nedre II,79138-1,79138-1,281272.84385,6570322.73342,11.1675789226,59.2153766146999
350,Solberg Nedre II,79138,2,Solberg nedre II,79138-1,79138-1,281272.84385,6570322.73342,11.1675789226,59.2153766146999
351,Storsteinen,8633-1,5,Storsteinen,8633-1,8633-1,814386.543949999,7783315.29566,23.2443964737,69.9654465654
352,Bøle I,97696,1,Bøla 01 (Bølareinen) - Bøla I,97696-1,97696,351094.474910999,7116861.78574999,11.9387767181,64.1459763167
